triplet_id,language,category,phenomenon,feature_vals,model,cos_grammatical_ungrammatical,pair_distinction,pair_pass
mbp_hi_032,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9986261129379272,0.001373887062072754,0
mbp_hi_033,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.999803900718689,0.00019609928131103516,0
mbp_hi_034,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9996985197067261,0.0003014802932739258,0
mbp_hi_035,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.998035192489624,0.0019648075103759766,0
mbp_hi_036,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9955338835716248,0.004466116428375244,0
mbp_hi_037,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9998765587806702,0.00012344121932983398,0
mbp_hi_038,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9997038841247559,0.0002961158752441406,0
mbp_hi_039,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9995326995849609,0.0004673004150390625,0
mbp_hi_040,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9996781945228577,0.000321805477142334,0
mbp_hi_041,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9998565316200256,0.00014346837997436523,0
mbp_hi_042,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9979348182678223,0.0020651817321777344,0
mbp_hi_043,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9790022969245911,0.020997703075408936,0
mbp_hi_044,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9972081780433655,0.0027918219566345215,0
mbp_hi_045,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9994925260543823,0.0005074739456176758,0
mbp_hi_046,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9982878565788269,0.0017121434211730957,0
mbp_hi_047,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9998667240142822,0.00013327598571777344,0
mbp_hi_048,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9990372657775879,0.0009627342224121094,0
mbp_hi_049,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9993026256561279,0.0006973743438720703,0
mbp_hi_050,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9995792508125305,0.0004207491874694824,0
mbp_hi_051,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9986088275909424,0.0013911724090576172,0
mbp_hi_052,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9984221458435059,0.0015778541564941406,0
mbp_hi_053,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9999258518218994,7.414817810058594e-05,0
mbp_hi_054,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9994209408760071,0.0005790591239929199,0
mbp_hi_055,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9946316480636597,0.005368351936340332,0
mbp_hi_056,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.994877815246582,0.005122184753417969,0
mbp_hi_057,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.99749356508255,0.002506434917449951,0
mbp_hi_058,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9995778799057007,0.0004221200942993164,0
mbp_hi_059,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9998536705970764,0.00014632940292358398,0
mbp_hi_060,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9985368251800537,0.001463174819946289,0
mbp_hi_061,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.999140739440918,0.0008592605590820312,0
mbp_hi_062,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9990769028663635,0.0009230971336364746,0
mbp_hi_063,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9958347082138062,0.004165291786193848,0
mbp_hi_064,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9997215270996094,0.000278472900390625,0
mbp_hi_065,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9996792674064636,0.00032073259353637695,0
mbp_hi_066,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9999167919158936,8.320808410644531e-05,0
mbp_hi_067,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.999197244644165,0.0008027553558349609,0
mbp_hi_068,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9951139092445374,0.0048860907554626465,0
mbp_hi_069,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9996488094329834,0.00035119056701660156,0
mbp_hi_070,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9998878240585327,0.00011217594146728516,0
mbp_hi_071,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9995094537734985,0.0004905462265014648,0
mbp_hi_072,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.997366189956665,0.002633810043334961,0
mbp_hi_073,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9999377131462097,6.22868537902832e-05,0
mbp_hi_074,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9994376301765442,0.0005623698234558105,0
mbp_hi_075,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9998665452003479,0.0001334547996520996,0
mbp_hi_076,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9986241459846497,0.0013758540153503418,0
mbp_hi_077,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.999596357345581,0.0004036426544189453,0
mbp_hi_078,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9995625615119934,0.0004374384880065918,0
mbp_hi_079,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9975519180297852,0.0024480819702148438,0
mbp_hi_080,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9990251064300537,0.0009748935699462891,0
mbp_hi_081,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9998846054077148,0.00011539459228515625,0
mbp_hi_082,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9997098445892334,0.00029015541076660156,0
mbp_hi_083,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9995049238204956,0.0004950761795043945,0
mbp_hi_084,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9993913173675537,0.0006086826324462891,0
mbp_hi_085,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9982801675796509,0.001719832420349121,0
mbp_hi_086,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.998564600944519,0.001435399055480957,0
mbp_hi_087,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.998252809047699,0.0017471909523010254,0
mbp_hi_088,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9991945624351501,0.0008054375648498535,0
mbp_hi_089,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9984447956085205,0.0015552043914794922,0
mbp_hi_090,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9993332624435425,0.0006667375564575195,0
mbp_hi_091,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9997082948684692,0.0002917051315307617,0
mbp_hi_092,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9999266266822815,7.337331771850586e-05,0
mbp_hi_093,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.9979349374771118,0.0020650625228881836,0
mbp_hi_094,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.993707537651062,0.006292462348937988,0
mbp_hi_095,hindi,verb_gender_agreement,SV-G,FEM -> MASC,bge-m3,0.999835193157196,0.00016480684280395508,0
mbp_hi_096,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.999925971031189,7.402896881103516e-05,0
mbp_hi_097,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.9994490146636963,0.0005509853363037109,0
mbp_hi_098,hindi,verb_gender_agreement,SP-G,MASC -> FEM,bge-m3,0.9995090961456299,0.0004909038543701172,0
mbp_hi_099,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.999491274356842,0.000508725643157959,0
mbp_hi_100,hindi,verb_gender_agreement,SV-G,MASC -> FEM,bge-m3,0.997974157333374,0.0020258426666259766,0
